"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.41760387645665","0.424327179590661","0.426007629240144","0.42990717999875","0.433614248717469","0.457309349444916","0.469890833387752","0.483198204253235","0.49190268723713","0.495868948801301","0.557932767708844","0.565335027453182","0.584551294298723","0.627531100695464","0.68667578090953","0.753035299221583","0.839884961185209","0.943509271741586","1.03359196763258","1.27648469126584","1.43516279934961","1.40361454291528","1.7507404760145","1.97329223143186","2.1360385730465","2.38330729033614","2.6901621948478","3.02560854076053","3.43157121096921","4.08828488630333","4.81367137359679","5.58988893606985","6.61567719505673","7.17331959797929","7.77938415767976","8.66621384192667","9.282179502192","10.198913301185","10.441410974847","10.5374130055201","10.9530514611368","11.1576215860133","11.5108249193717","12.2909703422959","13.7253153154081","14.5780320298252","15.650971940779","17.6223276463475","19.7729537743442","21.9846658762549","24.2066262956317","27.0298393958016","32.2960298854652","35.1098778699933","39.0589050965483","42.9378018915724","45.6195523547674","59.0857507172458","71.597052559679","81.3472078467025","86.3719712663466","90.5585558274096","100","124.825065374374","",
"Euro area","EMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4356299228455","13.2497922361525","14.6320301304737","16.0674381909415","17.5255316776271","18.208528249303","19.867174577182","20.3278072365199","25.4052045502586","29.2356157273169","33.9567780622853","41.3840903943259","51.6470491965951","55.5844597903212","61.9177553363434","66.4304502955943","77.1099556957934","99.8608680813897","83.6552469878995","100","","","","","","","","","","","","","",
"Spain","ESP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.59712335967894","2.66117854411341","2.82339977348074","3.04490606470751","3.23534422196466","3.53185920548045","3.82054431276707","4.14673165383284","4.39185035715929","4.61729504380555","4.89168178743292","5.27548409932499","5.72484572941923","6.40321695729712","7.42421688704401","8.67013280950299","10.0998308735392","12.4614812626371","15.0324148100456","17.5776480298261","19.9251124111711","22.3861013108105","25.4266540324772","28.4484200349166","31.5392651680637","34.2502162530357","37.976234394017","40.2336170875353","42.6219352899609","45.56122671866","48.8991566746473","52.2903813977914","55.7994693139501","58.3312258076623","60.5943851060178","63.5835847858947","65.8301564272892","67.452890894033","69.2301260911456","71.0429726796778","73.4674932586434","76.5254404970845","79.6566336540799","82.8460579085918","86.0867188142298","89.7134864009415","93.3670580599441","96.6920775772326","99.063009503296","99.2921254969553","99.5828902995881","99.4375403907726","99.2357269246416","99.6705530471625","99.4505933097734","100","100.372182498533","101.634808663111","102.841574384349","104.310842353138","105.493638191694","108.190174141823","113.287959027236","120.351780523097","",
"Estonia","EST","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.401265278532178","0.933224379517953","9.0862726099526","16.7919339808171","23.4531275838486","30.8194199400378","37.7659571192796","41.5132757999949","44.3754054351276","47.2425096365461","48.9832571914169","52.3379806549167","54.8522337747787","56.9856488788339","59.6579708228216","63.1920435822639","68.865828791386","77.3736277898477","82.6312511277386","82.3109479088713","83.8061608113511","88.4483287655948","92.1680474375083","95.9690144462099","98.7104129322129","100","102.438529958905","106.270854394957","111.424010775544","115.683389824614","116.554880320478","122.816592138877","142.200025620568","153.653929319424","",
"Ethiopia","ETH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","3.57637111748278","3.5641164779842","3.56124103285478","3.7427400402808","3.85214608592208","3.86499146036081","3.93351561360795","4.01976747712179","4.19024792896689","4.45336940472238","4.4146424752853","4.26554085849595","4.2818805959109","4.59843998157833","4.54168178053856","4.89831693995097","5.45125283799981","5.64676457038607","6.25170985201865","6.25477665165429","6.41526659558314","6.6892325766865","6.87003439398777","6.68220903144373","8.80633381365723","8.34196214168318","7.83147643610163","8.07468322770901","8.52563263769838","8.80453801916606","10.4848216080083","12.11334778206","13.7337338685299","14.1362808306331","15.9324888384988","15.9705894798284","16.0035935895025","15.9795646838151","16.3347461581423","17.4455088893258","16.4414613509098","15.8460446444254","17.8692641904089","18.5681958811552","20.4019002770929","22.7587991638672","26.6779962627009","34.7645432745248","43.1589342675923","43.7823962845097","52.5659659349955","70.1973294708744","73.6383880300425","81.7251999043101","90.581386153143","99.9999712390324","106.676824401898","119.885863295834","135.303661045075","160.002790013053","194.824619719042","262.365158400927","348.999951585069","",
"European Union","EUU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.38085091017068","6.72170180171762","6.98881853363488","7.34850577471029","7.87581752921984","8.27144267884425","8.66217269662953","9.29988742652146","10.421804131557","10.8543429677766","11.2720824700209","12.1021708085847","13.0998815689664","14.9040024572307","18.1935248921624","20.6620212801732","23.373844878091","25.5753480846197","27.4817837462493","29.7641402318616","32.6320891904993","36.4289816232772","39.7307460192192","42.9868165117787","46.6208966160986","49.0567786399751","51.3910412515681","53.5969343319979","57.7154293539188","61.4866896739364","64.6822913703851","65.6631057252081","66.249931629408","67.4195352060544","68.6634094610461","71.5482722284801","71.4900627431736","72.9810042761792","75.2463308111891","75.9471850796653","77.1907384244455","79.7416074815828","80.4936772010498","80.6466016733822","81.1322876257941","81.8863101779791","82.6398118312983","84.9160413460622","87.4954394973313","89.0486806967685","89.359347616492","91.6835201128099","94.3839171742008","96.8014613192783","98.3935263077394","100","100.055195317211","100.891702586207","102.896480119977","104.421260928382","106.132115710123","108.716021326807","114.640429399754","119.126902491327","",
"Fiji","FJI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.04381097754721","5.07452671431085","5.1456982093721","5.09582252841537","5.25586919971285","5.67375992360041","5.81463238745693","5.60540926656827","5.78989084185366","6.16589977601167","6.58711013538281","6.80838833464199","7.81094883781699","9.06050156676407","11.7465518275764","14.6031544916514","15.7584753495545","15.7534279496276","16.4516017016079","17.7909842263869","20.8709068406318","21.0710776228962","23.629079661649","25.2398162131852","25.9989027508951","28.1347788252894","28.9932547066971","31.1213626118103","33.401940925605","34.353327232359","36.6479472006361","38.844306919788","41.2940899393598","44.282685708637","44.6493631941157","45.1540860985058","46.4493050042953","47.9775131481853","51.5508559827762","55.0211673027499","52.4242375992126","54.1256118193992","55.8935965040822","60.198956917661","61.5197272048214","65.6078274928612","68.0659945552828","70.1246208909033","71.6379935293744","72.6342595383819","75.7065325525287","82.8163908193544","85.7783302345615","88.8846179411523","100","102.530898974315","105.230871617988","107.018173089086","108.543950737391","110.224235168419","108.588530246263","105.859631934394","108.45105987287","112.897093883791","",
"France","FRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","10.1339829835813","10.4601283321965","10.9716170497346","11.5822751003232","12.0653961601398","12.4324945399028","12.804950753673","13.196009458022","13.7792078812304","14.7918496180558","15.5896268021886","16.5054910154153","17.645831716409","19.0104858379549","21.165946373675","24.0526284230236","26.6559442390557","29.0130980343765","31.6923654900017","34.928386234715","38.9612483051744","43.4343019535151","48.66062701683","53.3381478622583","57.1109016244841","60.2543666462696","63.4113429481675","64.9777823047849","67.0434456789318","69.1781050055068","71.0223903755546","72.7660722316477","74.2362018660705","75.3925971666128","76.1109777177396","76.9867457932059","78.0009364288105","78.6832590188901","79.3981071132455","79.572916104695","80.7009205222747","82.2361732070852","83.9337563925136","85.4457218343009","86.8415966951268","88.5455186185685","90.3141086566798","92.4681274453891","94.5956333801966","94.6958679576458","95.7275287359369","96.5426279010849","97.5872644084421","98.3170959503878","98.8782850807923","100","100.517258225639","101.10663430108","102.233562080931","103.471122936494","106.552470954946","107.85434621083","111.3279379829","117.232295054567","",
"Faroe Islands","FRO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.0353533156422","93.5028334422145","100","99.0479977028251","96.6707234060109","98.1364563441028","100.758392528201","105.673940636594","113.986662172573","114.41513208008","113.928434013082","117.915811921863","117.784270998415","120.169925572808","127.114717273822","132.292337253245","",
"Micronesia, Fed. Sts.","FSM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","25.8285798598801","27.6562461832169","31.5321190432423","32.6612309737585","37.4894365912526","37.4811192226012","37.9100588876925","37.4013485388552","40.1578880392642","44.1718016853153","50.6895241332341","55.040003805962","59.1698229601737","60.989549142723","63.9264863644208","66.0260615377086","67.3125374925015","69.176052163604","72.0809248554913","75.4885538805137","79.2249730893434","83.2665330661323","85.7899807321773","88.3741648106904","90.6851768920734","92.7235688492752","94.457132780022","95.0722406447893","97.9160860246417","97.1478387810255","98.1959728469835","99.2848157879449","99.3783250961033","99.0164634156181","100","102.096994672052","103.510740883783","106.796647882052","112.141796918781","118.154413497407","122.411498788434","124.364736366491","133.222615977414","134.071170301118","138.125340693761","130.873264736738","133.744855967078","146.530612244898","160","154.509803921569","148.8","151.750972762646","168.627450980392","178.988326848249","",
"Gabon","GAB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.50015696991988","5.68047664597181","5.75891951839408","4.58739362540849","6.12603265851551","5.93863075157559","6.18415905286948","6.56910654132143","6.99352830982659","7.34034611444425","7.30950201851865","7.78492413418918","7.21841764842126","9.7273702794744","16.0900887067403","16.7935868364982","19.2563554619104","21.1426464285229","21.7471303533104","25.8753915953805","35.3926457621606","39.0883694394873","45.6957224875357","47.0322502239004","52.68092558682","52.0086897035191","41.18577807832","41.5948695064601","42.682631248212","45.981155572587","53.0430064583134","47.0140839582503","47.1146315498614","46.8745915579392","68.6953903024075","69.6153009134435","79.0569991402757","79.8053027604374","65.6108112103813","78.202402368861","100.168943871362","100","100.855807814236","100.636829285193","108.451559387584","130.244328592559","143.097017734502","149.151970054441","179.696740910696","147.217390392974","171.602950348521","193.364311347594","187.67572144425","176.118791397535","174.619333032414","159.030764035844","152.240541659403","158.056590337168","169.399770472992","172.021206846481","156.522322211323","188.356472564569","216.154766252134","194.617081396411","",
"United Kingdom","GBR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.03815802261326","5.20761342391636","5.38329296355244","5.46961535343588","5.64929018537843","5.96603427720471","6.26323444649468","6.43731864493122","6.69038893816159","7.09328667111212","7.74931290545133","8.36814392749961","8.96966719102592","9.72445378973931","11.1888799644528","14.0723357826578","16.1991677171713","18.4201536579817","20.5306514269987","23.4186039824388","28.0329576214507","31.276164155702","33.5964723865815","35.3175556705736","37.0940455082438","39.1385572455082","40.8353530400691","43.0570204433825","45.697782147453","49.3242951522943","53.2141166376256","56.6299767780791","58.5106465673747","60.1097684476992","60.9474723761623","67.9497294094835","70.7610173533422","70.6571180680565","71.5641133856979","72.5523158401106","73.3661226707136","74.4748661773139","76.0530267522421","77.8684464561443","79.884179273674","82.2339899634283","84.5303224317873","86.4305497831964","89.3926933037731","91.0885534342902","92.5360240493507","94.5681095244719","96.0270525647513","98.05268660462","99.3459059776941","100","101.964151336627","103.855705647966","105.850407233025","108.108144992106","113.480925771653","113.556454843442","119.738360136894","128.477170748081","",
"Georgia","GEO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.0170669912673E-05","2.03112142036078E-05","2.13779168963594E-05","2.06085851403729E-05","2.10481786842369E-05","2.09206130349472E-05","2.0539500936976E-05","2.08020050125313E-05","2.09321958588821E-05","2.16021373139392E-05","2.15645460394353E-05","2.22410991283794E-05","2.19365033759517E-05","2.20209787851192E-05","2.22125786553424E-05","2.23659142081866E-05","2.2484015780166E-05","2.27926391610883E-05","2.29079795299469E-05","2.35530351508197E-05","2.37883231700884E-05","2.46507246086312E-05","2.55148561546927E-05","2.47960510202159E-05","2.51134779656171E-05","2.39752737428265E-05","2.54385964912281E-05","2.60322633805138E-05","2.54514545423006E-05","2.68299065420561E-05","3.28288146003334E-05","5.3229169562679E-05","0.000752812957263232","0.11702041107622","7.18677817602549","18.8821015449111","27.0071209159453","28.7720295622513","30.7689008699914","33.762358546754","35.3418328557226","37.2412253780481","39.4455613162628","40.7969702743902","44.2376621037464","47.7479661434793","51.7813825992265","56.6837891927952","62.121083827265","60.7943214466791","70.4641618681004","76.92693135261","77.1509167842031","76.6486913060634","80.166793025019","84.4776995305164","86.3994138085896","92.91975724882","96.1578400830737","100","106.847933387699","117.778036386206","127.359809816809","131.114503779338","",
"Ghana","GHA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.000428800693329726","0.000443683721616233","0.000452291850536164","0.00048280187165837","0.000530767350384182","0.000621032805503723","0.000671662597993859","0.000645613127261435","0.000727067018753216","0.000807312074030766","0.000830636567076741","0.000873680258428333","0.00100886095503849","0.00121953626444042","0.00151916088217095","0.00196675920867743","0.00251840861018832","0.00421205810471331","0.00729977867507249","0.0100700065901888","0.0152184117550328","0.0267286392201017","0.034183411475882","0.0762499324935903","0.103175632217482","0.124479764923054","0.176395041150227","0.245544537740975","0.32756342164908","0.420245235145503","0.551221330855228","0.661693577979511","0.735472960261668","0.96903867016872","1.26099962340083","1.80380107987828","2.52239471487487","3.01320650575056","3.52691196964755","4.01966266202157","5.11422138101728","6.89488812088818","8.4682040083135","10.8989517698868","12.4629678199109","14.3278912292839","26.4612469612055","30.7226298342309","36.6859755700703","42.4334091074604","49.4755069307102","56.3599357407842","64.929621067664","100","123.9399587594","140.365680197901","162.471338214869","179.818903787835","198.823033157826","215.685354366544","235.885527920074","264.442069663318","338.93076731632","451.04847219635","",
"Gibraltar","GIB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","0.732705368310178","0.773900598866667","0.817064007472002","0.898476810675695","0.93574665199522","0.9808700727008","1.04167628730232","1.08973845871921","1.11328045197727","1.19827658398665","1.27301047952563","1.38296843736008","1.79323519498511","2.31899701677901","2.90446138215845","3.45631040191415","5.86401719741903","7.46254770568541","9.07846085585032","11.1043714536174","13.0231159147107","16.3855113103053","20.6818273795936","20.8211726966601","21.1184993842072","22.3753327265571","22.7212482634446","23.0470997437223","23.8133329431753","24.8200833397167","26.3837793566877","26.8461356499587","26.9623183092521","31.2522109603229","36.4155710345177","46.3901037880368","63.825388909974","72.5176857452847","84.6318572605098","86.1307129153422","100","108.999290642518","121.551606565639","126.81400889789","130.131333647409","133.999207626926","141.595557895618","156.259912061973","167.290431169657","183.020595942045","190.798934971693","213.668663635872","219.663315176554","228.278464016284","",
"Gambia, The","GMB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","0.845794931791035","0.918107988023961","0.838360989155173","0.898123308373534","0.979575338289973","1.03015432341373","1.06267401533261","1.05156367141677","1.271731924752","1.43767495959737","1.60578503865762","1.96861861989645","2.09579841872975","2.31788899035431","2.31377277527529","2.34994923440645","2.69039621226098","2.76258201993643","3.01125877848605","4.19827020200618","5.89927448551907","6.99052298176383","7.66903358715927","8.72249593982751","9.76610187916806","22.8561817296246","23.3018843214609","24.5001423582006","25.4256098907415","26.433290501894","28.6453788059382","26.9355019277469","28.393203132218","27.7016882702573","28.3158298826428","28.8270545367166","31.8225731087191","35.925756968005","69.7642684609711","72.634234622266","73.5808068715274","76.8292706563346","78.7314449793226","82.2848355000658","86.9292638640972","90.9037771688135","94.3991730412781","100","105.211723106828","115.438683908243","124.466707882667","129.347941941404","138.339905653105","146.989202087314","150.206441416124","161.294865459668","175.516356014834","202.900250061158","",
"Guinea-Bissau","GNB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","0.0613657403547591","0.0624747872416105","0.0655825302219495","0.0724253481023222","0.0788888951740316","0.0845712974294836","0.0858514449769155","0.08848351076225","0.0940897198133463","0.0981167730017201","0.109436343855216","0.111424846182751","0.12985707342234","0.160122948863864","0.255238896138571","0.337715529754735","0.718978853593749","1.39671317745807","2.50772642621893","4.99672821914738","6.50804051959297","10.9266334418667","18.0268898051774","26.870680995392","33.11797482712","47.9316576181594","66.7370268380351","89.5198430628148","98.7764988512761","86.5061955540725","66.6683185061801","69.1764056280191","71.5106826550725","71.1028476663041","67.2058455505331","69.2989128945902","66.3582924372679","70.3333305321425","79.3097855044426","76.2760214109908","80.2538277673617","87.0376212335327","87.0139285829698","86.2027192672299","87.3212490056568","100","102.840727736993","113.532174150096","110.658037627658","113.044423447341","113.394543057008","115.845837441893","120.727910489245","127.235619165434","",
"Equatorial Guinea","GNQ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","8.38042667631883","9.59079730463062","13.4672063956072","16.8003095301716","21.1074337441409","32.2468368571866","31.3041296953876","31.779379805836","33.0432408159483","31.4585328035815","34.7152858568039","35.9484118793937","30.4038365022137","29.5850260933692","36.8411521758725","39.6708599521787","39.9966356108473","34.7382084652863","23.7727751157456","33.0816294071566","54.4970295801088","47.9729027326629","47.2135443224009","47.5136439506185","55.5542655500287","88.514083907425","100","103.037653859356","123.48036450002","97.7591193863809","122.107527870652","142.92088612601","149.859383642668","148.251881361829","146.363385672317","116.808592573502","109.466679468023","123.415343197791","135.156874446607","130.880930150275","117.572242895367","138.663093380258","169.308203769474","156.360324688556","",
"Greece","GRC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.00525536433916","1.01627675045974","1.06394157725867","1.07575753754163","1.11239404781832","1.15775970567631","1.2147376846144","1.24109553302026","1.25942859213061","1.29949447480447","1.34886641849447","1.38899549270708","1.45909295290979","1.76419431660496","2.16608641287462","2.45027697066178","2.85296669036013","3.2453755044363","3.6928497060212","4.43698473476158","5.29063637618519","6.43405081832151","8.18493285709916","9.87202749223747","12.0358238583588","14.3257537369324","17.030742332351","19.6283874188797","22.9023768444184","26.2229863542309","31.6486787482168","37.9112380686679","43.5216512761693","49.8012810327836","55.3700047188321","60.7917445385863","65.774757022144","70.1279567287268","73.8298075458143","76.4208200180143","77.6579205661095","80.3531842949803","82.7265412143004","85.6704379926997","88.213831165056","89.8902628179607","92.9146529687348","96.0431853842668","99.9453136973893","102.312452701157","103.520681570624","104.531724716167","104.181992715589","102.139690527007","100.175059588801","100","99.5100392984036","99.7126549501648","99.478528743377","99.7222668543782","99.3593179592425","100.743151271961","107.287249216459","113.589905906513","",
"Grenada","GRD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","29.8354637667271","34.989028846293","38.3555290583033","41.8264218330145","42.9593718421721","44.7480301354427","45.3715870892181","48.3717416067678","52.6033427590235","54.8837260241869","57.6604860369741","61.5591705290715","67.0972740617593","67.1079640663358","71.5840046375328","74.4556546312133","75.8579709085613","78.2784189149072","80.6683769566123","82.8247108461597","84.3028894418953","85.7679666531122","86.7298452494807","89.2129465405263","91.1258299704781","91.4649517086573","91.394457751984","93.2508144644411","95.5725190839695","100","102.31944372711","110.349196412176","110.338272064142","110.867666482042","111.116572588317","115.479175912608","118.854745684791","119.776123034993","123.08001810592","126.334555647621","128.262640159012","127.36010804778","131.598057605103","131.20328239902","134.864270906551","137.055736563285","142.295423162361","",
"Greenland","GRL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","12.7616329151951","14.2225519956977","15.03323653175","16.1852624086748","18.702654927773","21.7747257086918","24.6476809985127","26.3686085167802","28.8148884123698","30.9767160977084","34.5573923684876","39.7157071733339","44.8854489648211","49.247026563069","53.6156464300009","57.5958913448662","59.9743638665872","62.7456161548262","66.7301123940457","70.3000793057811","73.8801705758781","76.2630093263843","77.4417900101772","78.2487462044087","78.6152432376269","80.2314722395789","81.0178218556938","81.4202403542513","82.2168777516978","83.0887518281183","84.8420019426096","87.7285447470603","90.450834890115","96.3599680945902","95.8411235461927","92.7462439489327","94.8222602414219","94.7772051198712","92.8690137765143","98.0126898784489","100","102.884045659297","106.428742413788","107.564733575861","108.629918685899","117.477152678796","121.633238778575","125.606388088377","127.925986820297","128.878860163755","129.784879119182","129.244755600168","","","",
"Guatemala","GTM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.87199845489495","1.8517740377655","1.89965169640634","1.91495040565965","1.88276822827647","1.84893395530603","1.83039174992332","1.83748629740578","1.87187353890405","1.90362501648669","1.99882875832226","1.97345984984248","1.94655252582394","2.22881772455501","2.57828011892233","2.91644968944382","3.2517044661683","3.78670299739411","3.9948186604846","4.33786132223745","4.77185937329107","5.17976306834571","5.43760932263782","5.79436953791803","6.0333119764625","7.16635198362868","10.1377073234417","10.9485753768756","12.2246644582287","13.558240497236","19.053566081692","25.3364894155764","27.58165324462","31.5821932161052","35.2843457675946","38.3427287255428","41.7552333111942","45.2031046917554","49.4985004166556","51.9939960159316","55.545245564405","52.4290765901573","55.8208053399712","58.3166845423039","61.8295992843805","65.3343703177791","68.5888928476252","73.4692330075408","80.3808450946916","83.2746964040619","87.5529947127443","93.5894614869796","96.750680312369","100","102.860311606597","105.155764394121","108.002532095705","109.890323591973","111.287702326059","115.255980154376","118.566503068282","122.320818018872","130.045715171025","138.683713121039","",
"Guam","GUM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.609804352605","77.7729352800174","79.1692244730919","83.1786771964462","86.844262295082","89.4608341810783","92.8813559322034","95.850704784594","96.078431372549","96.6828322017459","100","100.840493089279","102.935779816514","105.532302092812","107.193460490463","108.264314007922","109.858387799564","112.537630600319","117.078962992282","120.884235020361","127.490774907749","","",
"Guyana","GUY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.0910908556991923","0.0950018449125697","0.0985644717135535","0.101299619456854","0.10080794874556","0.0990063173656834","0.100908574314666","0.105817177226449","0.113166578972317","0.114768829474206","0.118253349418919","0.120785885533806","0.132726383705608","0.141047577622455","0.193901143639056","0.222323460390046","0.209480826290202","0.212999193370748","0.244497057720286","0.260543253088407","0.291232104187521","0.303873731306502","0.316947608551977","0.345218335615201","0.411782479622627","0.471532524660926","0.529499728121398","0.840373366310435","1.0390883694724","2.72808505146101","4.26794200735021","10.0099306367577","11.141127239844","13.029647329495","15.188972248578","17.0650698627037","17.7358260436417","17.9917990103435","18.5261721400879","20.6030499555002","21.9599758343929","22.0306807120593","22.6076095096169","23.6743646502613","25.2783591621683","27.2077119571977","74.7824925985229","80.9228908323034","88.6548696000069","89.6771612749095","93.2393644831891","95.4857989808688","100","99.4633194718943","97.3692148779217","100.294487466977","101.195308409029","103.329525431445","100.345897861245","103.317329011879","76.1489018137446","93.2197290787268","104.462443469326","91.0207112559976","",
"High income","HIC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","6.73289681643712","6.86453468616899","7.1175033106254","7.47024595005593","7.64803578182296","7.690360933268","8.20123906280639","8.47402896946213","8.94753559542059","9.73979168159573","10.4822931317624","11.4415102381502","13.0732827615005","14.5913705818942","15.2419270561187","16.7107658439524","17.3555128217273","18.7652171249943","22.0978776891657","25.5772371333776","28.2925652514788","31.0326974959152","32.4610560252421","35.5909846098253","37.4991236254402","38.9131157930008","42.2640160075884","45.984101566855","51.7594876509328","55.6750338645751","60.7639496220068","66.7791884367334","72.530879826738","77.1157967589045","80.3081116499245","85.033192724309","89.9312555425874","91.028304164866","87.3000873037532","84.3369794205313","82.8408147499743","80.022661987877","75.2151408395909","72.5143065750503","72.4054902294569","72.0182633614664","74.2777769528471","75.2296338723179","74.9472081883205","75.1500393025552","78.0792889663857","80.8470637728728","82.3124022246585","84.658523483698","87.7431175609529","89.1805877917098","91.7495120350879","95.1071344715393","97.0519959296469","97.6714721390284","98.3391904221939","100","102.777749052229","",
"Honduras","HND","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.97752131086695","3.10225131823908","3.19296036520451","3.26106638246046","3.44644213277166","3.51802824867059","3.60969629602463","3.70431076639158","3.75797442041284","3.85587597892162","4.02729184837639","3.91543220280103","4.06674501355244","4.28414527233651","4.91729667876608","5.2312562824962","5.67759696221932","6.37023425214086","11.1526156747518","12.0844004565189","13.4490259102836","13.8752696914691","14.9492223107577","15.5449216318616","16.0522947710289","16.3190010002242","16.6663799689481","17.0401239862649","18.6039831470998","20.7441281673922","25.9319623523415","32.7478340286794","33.9510463929297","37.6546351112977","45.6896826426645","56.5245196763354","66.8083521648517","78.0399085305163","86.077234740296","92.5982112968056","100","108.084349380149","113.631173254932","120.176034264413","127.929772588656","137.24199074285","144.582602960646","154.161933683899","166.171940154092","178.890295815975","187.255283498866","201.874687798079","209.101372488429","211.974489161159","226.493378089383","242.195643894361","251.103764719226","262.435683328713","267.5458753463","276.53204804679","285.939619329505","299.109220694224","326.963452896506","347.165176712661","",
"Heavily indebted poor countries (HIPC)","HPC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0840001101053206","0.167408373740562","1.16323158126289","18.2253903663035","38.5938587934681","47.6625783523587","49.4901602365138","52.9002735545322","57.2272219370604","59.2378536146722","61.8152242721294","64.4288248662105","66.9033456751157","69.7805208217921","72.3094609852962","74.5614448019904","77.4548939200203","80.7748196526913","85.241045038102","87.7854891632942","88.5932149923769","90.0721414418652","91.3434701440584","92.0129162663984","92.1293535696925","92.2439368350615","92.2578777255471","93.3941617062454","95.2859515724762","97.1806001228084","97.961310005256","100","108.012806697807","120.693867331551","",
